scene_id,scene_col,scene_row,lat,lon,class_id,class_name,conf,box_w_px,box_h_px,chip_row_off,chip_col_off,final_label,crs_used,ais_matched,ais_mmsi,ais_length_m,ais_category,ais_fishing_score,ais_dist_deg
590dd08f71056cacv,23112.70321655273,13958.779098510742,5.913467100426647,4.880586153187712,0,cooperative,0.09152,7.8,7.7,13824,23040,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.02297
590dd08f71056cacv,18458.547607421875,12553.968566894531,6.041773927313161,4.460623533331016,0,cooperative,0.09087,21.0,21.2,12096,17856,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,25773.633544921875,18262.68426513672,5.523520646973267,5.119407403850782,0,cooperative,0.0906,10.3,9.7,17856,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.04857
590dd08f71056cacv,23403.902770996094,18139.6928100586,5.53536552939545,4.905627287955551,0,cooperative,0.0905,8.1,8.2,17856,23040,Cooperative,EPSG:32631,True,657127500.0,30.80484,other,0.6007585,0.00015
590dd08f71056cacv,22187.93170166016,14978.771046638489,5.821517164039348,4.796785543114976,0,cooperative,0.08924,10.8,5.5,14976,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,17501.98565673828,20344.33609008789,5.337453671948792,4.372537614910042,0,cooperative,0.08834,19.5,20.0,20160,17280,Cooperative,EPSG:32631,True,370875000.0,28.324017,unmatched,0.3161585,9e-05
590dd08f71056cacv,23007.70874023437,14676.41275024414,5.84861424886093,4.870888655887077,0,cooperative,0.0859,11.8,12.2,14400,22464,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.04964
590dd08f71056cacv,13980.14617919922,7891.885192871094,6.4643812872118005,4.056873083036734,0,cooperative,0.08247,12.3,12.0,7488,13824,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,9916.742317199709,12031.004028320312,6.090605142305311,3.688935412674053,0,cooperative,0.08205,7.9,7.6,11520,9792,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,24298.88446044922,16816.59716796875,5.65472110389546,4.986788164151395,0,cooperative,0.0819,23.5,23.4,16704,24192,Cooperative,EPSG:32631,True,,18.521486,unmatched,0.8272705,4e-05
590dd08f71056cacv,25081.75732421875,18307.47216796875,5.519691078303145,5.056969904220138,0,cooperative,0.08138,10.3,10.3,17856,24768,Cooperative,EPSG:32631,True,,197.1659,unmatched,0.012883,0.04062
590dd08f71056cacv,23476.778564453125,15292.219940185549,5.792794488444692,4.913050288378112,0,cooperative,0.07993,10.6,10.3,14976,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,6e-05
590dd08f71056cacv,22494.033729553223,13102.872192382812,5.991042210442353,4.824977210008496,0,cooperative,0.07786,9.2,9.0,12672,22464,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6677.446105957031,8889.480560302734,6.375082560632154,3.3964132589677902,0,cooperative,0.07651,10.1,9.8,8640,6336,Cooperative,EPSG:32631,True,538006445.0,160.28319,other,0.012883,0.02307
590dd08f71056cacv,24656.333923339844,21442.482620239258,5.2363905846370775,5.017651706844673,0,cooperative,0.07646,10.2,10.6,21312,24192,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6218.419342041016,8642.510505199432,6.397453739099319,3.3549230058693733,0,cooperative,0.07586,10.9,5.0,8640,5760,Cooperative,EPSG:32631,True,355088000.0,126.42243,other,0.021447,0.04244
590dd08f71056cacv,22987.123291015625,18150.7435913086,5.534486107094828,4.868015460936646,0,cooperative,0.07575,8.9,8.9,17856,22464,Cooperative,EPSG:32631,True,657122700.0,47.337204,other,0.211395,5e-05
590dd08f71056cacv,23081.25891113281,15353.541137695312,5.787369565342858,4.877326074031027,0,cooperative,0.07527,11.4,11.6,14976,22464,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.03608
590dd08f71056cacv,24469.31945800781,21527.140396118164,5.228790805333694,5.000761344650175,0,cooperative,0.07371,18.8,19.2,21312,24192,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6586.170654296875,8890.330291748047,6.375011971232727,3.38816000346984,0,cooperative,0.07295,11.9,11.5,8640,6336,Cooperative,EPSG:32631,True,657148200.0,152.71333,other,0.012883,0.02738
590dd08f71056cacv,4486.675048828125,9803.002197265623,6.292558200903756,3.1982885771535416,0,cooperative,0.07235,10.1,10.5,9216,4032,Cooperative,EPSG:32631,True,220502000.0,160.0692,other,0.012883,0.01368
590dd08f71056cacv,22340.456573486328,13637.434204101562,5.94275427516627,4.810948681861057,0,cooperative,0.07209,11.0,10.9,13248,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,22556.35745239257,14216.59326171875,5.890324190137679,4.830273097427535,0,cooperative,0.07182,10.6,10.4,13824,22464,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,25923.05018138885,17940.906616210938,5.552561586880756,5.1329923205372925,0,cooperative,0.07116,6.1,11.1,17856,25920,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.03976
590dd08f71056cacv,18940.89041137696,10702.250549316406,6.209108576962986,4.504665123051378,1,dark,0.07073,10.6,9.8,10368,18432,Cooperative,EPSG:32631,True,877827500.0,34.221302,fishing,0.5481605,0.03383
590dd08f71056cacv,23121.87223815918,15459.032348632812,5.777819444898472,4.880960967724196,0,cooperative,0.07056,9.2,9.0,14976,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.03537
590dd08f71056cacv,25093.644805908203,19512.060424804688,5.410785157701758,5.057670541172144,0,cooperative,0.07009,20.7,21.2,19008,24768,Cooperative,EPSG:32631,True,877963300.0,23.509863,unmatched,0.941095,0.00016
590dd08f71056cacv,19427.667572021484,10273.205200195312,6.2477799089113,4.548764964775593,0,cooperative,0.06882,24.6,24.1,9792,19008,Cooperative,EPSG:32631,True,,18.734814,unmatched,0.4117515,0.05874
590dd08f71056cacv,25353.478430747982,18421.235107421875,5.509321006619248,5.081449834746454,0,cooperative,0.06812,14.9,14.6,17856,25344,Cooperative,EPSG:32631,True,,197.1659,unmatched,0.012883,0.02297
590dd08f71056cacv,25567.21740722656,17254.270263671875,5.614750848386537,5.1011080087857374,0,cooperative,0.06798,18.4,18.8,16704,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.04927
590dd08f71056cacv,14059.604568481443,7921.044738769531,6.461728947745299,4.064052442458223,0,cooperative,0.06768,11.6,11.4,7488,13824,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,22059.35433959961,16854.230743408203,5.65197520410785,4.784649453235083,0,cooperative,0.06752,8.9,8.9,16704,21888,Cooperative,EPSG:32631,True,,21.178387,unmatched,0.9492395,4e-05
590dd08f71056cacv,23233.992095947266,16769.374055862427,5.659311907976521,4.890693392086449,0,cooperative,0.06702,9.6,9.7,16704,23040,Cooperative,EPSG:32631,True,,19.1867,unmatched,0.941517,0.0414
590dd08f71056cacv,22510.08966064453,14774.852447509766,5.839861544168338,4.825931134427128,1,dark,0.06639,11.2,10.8,14400,21888,Dark,EPSG:32631,False,,,,,
590dd08f71056cacv,22135.218627929688,14068.465576171877,5.903841325466667,4.79228900400654,0,cooperative,0.06583,9.1,9.2,13824,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6732.913818359375,8923.606140136719,6.371991691563166,3.4014262888687155,0,cooperative,0.06569,8.4,8.4,8640,6336,Cooperative,EPSG:32631,True,538006445.0,160.28319,other,0.012883,0.01853
590dd08f71056cacv,25172.396759033203,19691.35734558105,5.394551484879951,5.064719712166507,0,cooperative,0.0651,8.9,8.7,19584,24768,Cooperative,EPSG:32631,True,881983500.0,42.374767,unmatched,0.5865739999999999,0.00013
590dd08f71056cacv,22467.47912597656,14817.607482910156,5.836008216322671,4.822071461842126,0,cooperative,0.06453,10.3,10.5,14400,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6600.648590087891,8787.061630249023,6.38435264854421,3.389476163209143,0,cooperative,0.06366,9.2,9.6,8640,6336,Cooperative,EPSG:32631,True,538006445.0,160.28319,other,0.012883,0.03445
590dd08f71056cacv,25572.7830657959,17753.027587890625,5.56965975279036,5.101449305045373,0,cooperative,0.06356,9.8,9.4,17280,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.00709
590dd08f71056cacv,22191.885192871094,14165.397277832031,5.89506036846021,4.797377699159949,0,cooperative,0.06332,10.5,10.9,13824,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,19781.093963623047,10857.662139892578,6.194833731353059,4.580545085915622,0,cooperative,0.06325,20.0,20.4,10368,19584,Cooperative,EPSG:32631,True,,18.734814,unmatched,0.4117515,0.02428
590dd08f71056cacv,24409.032669067383,17601.754608154297,5.583701569135605,4.996487071221213,0,cooperative,0.06304,20.7,20.0,17280,24192,Cooperative,EPSG:32631,True,,30.118887,unmatched,0.498074,0.02086
590dd08f71056cacv,24470.2001953125,21920.27490234375,5.193247212088008,5.000728281762608,0,cooperative,0.06172,18.4,18.7,21312,24192,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,24843.44825744629,17520.933502197266,5.590873846500527,5.035712575291439,0,cooperative,0.06133,10.6,10.7,17280,24768,Cooperative,EPSG:32631,True,,30.118887,unmatched,0.498074,0.02858
590dd08f71056cacv,24256.936582565308,18256.996643066406,5.524507544800924,4.982564082238961,0,cooperative,0.06103,8.5,8.3,17856,24192,Cooperative,EPSG:32631,True,,25.278828,unmatched,0.7721225,7e-05
590dd08f71056cacv,24284.60207366944,15849.932037353516,5.742121228019233,4.985799536653508,0,cooperative,0.06084,10.4,10.7,15552,24192,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,22459.109741210938,13053.66143798828,5.995502201590375,4.821837926835726,0,cooperative,0.06082,9.8,9.9,12672,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6518.355255126953,9469.656463623049,6.322610701603921,3.3819894580250685,0,cooperative,0.06063,7.0,6.7,9216,6336,Cooperative,EPSG:32631,True,657191200.0,179.06583999999998,other,0.012883,0.00856
590dd08f71056cacv,22398.588348388672,14220.400512695312,5.890026545762568,4.816026175861506,0,cooperative,0.06015,11.5,11.7,13824,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,24145.0234375,14701.54620361328,5.845990282994654,4.973561293832966,0,cooperative,0.0594,9.9,10.4,14400,23616,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,5509.756896972656,9229.237342834473,6.344418226997276,3.2908120432942902,0,cooperative,0.05936,9.9,9.9,9216,5184,Cooperative,EPSG:32631,True,895850200.0,17.701328,unmatched,0.960768,0.00978
590dd08f71056cacv,25292.73455810547,16860.712005615234,5.650418869637084,5.076465761639579,0,cooperative,0.05866,10.6,10.3,16704,24768,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,11374.4912109375,11930.77374267578,6.09948701151196,3.820680548598957,0,cooperative,0.05861,9.7,9.9,11520,10944,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6642.1859130859375,8757.798263549805,6.3869969515854566,3.3932340881701872,0,cooperative,0.05843,9.5,9.3,8640,6336,Cooperative,EPSG:32631,True,538006445.0,160.28319,other,0.012883,0.03531
590dd08f71056cacv,6572.212371826172,8833.91845703125,6.3801159257094096,3.386901710235284,0,cooperative,0.05833,9.9,9.9,8640,6336,Cooperative,EPSG:32631,True,657148200.0,152.71333,other,0.012883,0.03024
590dd08f71056cacv,25582.36306762696,18074.21490478516,5.540620263736536,5.102210726487674,1,dark,0.05808,24.3,24.3,17856,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.02606
590dd08f71056cacv,25289.91912841797,16710.244526863098,5.66402271945784,5.076260214394874,0,cooperative,0.0578,10.1,9.6,16704,24768,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,24869.950073242188,15850.006713867188,5.7419284522368566,5.03863394408563,0,cooperative,0.05773,23.2,23.1,15552,24768,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6589.437072753906,9048.624572753906,6.360692468978928,3.3884445929416778,0,cooperative,0.05719,10.6,10.2,8640,6336,Cooperative,EPSG:32631,True,657177600.0,166.80037,other,0.012883,0.01764
590dd08f71056cacv,10025.36019897461,9671.243286132812,6.30404650337233,3.699031817415281,0,cooperative,0.05697,9.8,9.4,9216,9792,Cooperative,EPSG:32631,True,877744100.0,20.765924,fishing,0.8911065,0.00013
590dd08f71056cacv,24817.417266845703,18160.661682128903,5.53304591375146,5.03316499312375,0,cooperative,0.05695,20.0,19.5,17856,24768,Cooperative,EPSG:32631,True,657124800.0,61.67802,other,0.167449,0.04165
590dd08f71056cacv,25618.781677246094,17387.0546875,5.602729991285136,5.105717933907059,0,cooperative,0.05662,22.4,22.0,17280,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.03832
590dd08f71056cacv,22829.953887939453,13608.291625976562,5.945242570407173,4.855160708226086,0,cooperative,0.05618,20.2,20.9,13248,22464,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,12989.49462890625,8395.47036743164,6.419010864847407,3.967207685983477,0,cooperative,0.0558,10.6,10.5,8064,12672,Cooperative,EPSG:32631,True,636019838.0,71.58554000000001,other,0.021447,0.00098
590dd08f71056cacv,22401.78875732422,15814.179473876951,5.745919199644002,4.815852667662168,0,cooperative,0.05558,24.8,24.2,15552,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,7038.644927978516,8744.384902954102,6.3881816853907205,3.4290839758602294,0,cooperative,0.05541,10.4,9.8,8640,6912,Cooperative,EPSG:32631,True,,20.70958,unmatched,0.906154,0.02639
590dd08f71056cacv,23696.06517791748,14442.26904296875,5.869573014907625,4.933109380163465,0,cooperative,0.05539,28.4,28.8,13824,23616,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.04759
590dd08f71056cacv,22035.26092529297,14863.596923828123,5.831974927474639,4.783034391021477,0,cooperative,0.0551,23.0,22.5,14400,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,23317.546142578125,19087.801147460938,5.449667445266809,4.897563537998322,0,cooperative,0.05499,21.0,21.0,19008,23040,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,23335.633239746094,15466.59210205078,5.777071712811802,4.900255704707855,0,cooperative,0.05484,9.8,9.8,14976,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.02025
590dd08f71056cacv,23300.1888961792,15664.929954528809,5.75914987714509,4.896996428037251,0,cooperative,0.05483,23.4,23.1,15552,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.03727
590dd08f71056cacv,23267.06997680664,13797.193725585938,5.928029242242014,4.894574591537401,1,dark,0.05413,12.1,11.8,13248,23040,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.03459
590dd08f71056cacv,25646.44400024414,17257.6279296875,5.61442155292349,5.108256048220067,0,cooperative,0.05411,19.7,19.9,16704,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.05027
590dd08f71056cacv,22327.262420654297,14852.990447998049,5.8328498146695855,4.809401470350371,0,cooperative,0.05338,10.4,10.6,14400,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,6873.880798339844,9015.276000976562,6.363689201179182,3.414165887177937,0,cooperative,0.05312,6.8,7.4,8640,6336,Cooperative,EPSG:32631,True,636017865.0,152.24069,other,0.012883,0.00983
590dd08f71056cacv,25357.572666168213,17626.65234375,5.581153605931369,5.082071071407325,0,cooperative,0.05311,10.3,10.4,17280,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.0204
590dd08f71056cacv,22975.132354736328,13636.010711669922,5.942692156248452,4.868262188220241,0,cooperative,0.05293,10.3,10.4,13248,22464,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.05459
590dd08f71056cacv,19927.40252685547,10811.18896484375,6.198996617726418,4.59377768427102,0,cooperative,0.05215,20.9,20.5,10368,19584,Cooperative,EPSG:32631,True,,18.734814,unmatched,0.4117515,0.01452
590dd08f71056cacv,20110.065673828125,11130.817810058594,6.170043772662994,4.610195105323744,0,cooperative,0.05176,19.9,19.5,10944,19584,Cooperative,EPSG:32631,True,,23.506512,unmatched,0.388794,0.0001
590dd08f71056cacv,10422.44012451172,6594.046691894531,6.582342504790276,3.735329863858981,0,cooperative,0.05168,19.0,22.4,6336,9792,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,25378.37516117096,17888.415771484375,5.557482399490389,5.083864726447303,0,cooperative,0.05145,24.8,24.5,17280,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.0143
590dd08f71056cacv,25001.745208740234,16528.71502685547,5.680526702771132,5.050311491957762,0,cooperative,0.05077,22.2,21.5,16128,24768,Cooperative,EPSG:32631,True,,23.885155,unmatched,0.6873435,0.05462
590dd08f71056cacv,23690.23566436768,18584.058227539062,5.495105463867159,4.93133451058509,0,cooperative,0.05072,19.8,19.9,18432,23616,Cooperative,EPSG:32631,True,538004215.0,213.1433,other,0.012883,0.03162
590dd08f71056cacv,23173.22483825684,15220.051483154297,5.799411431400264,4.885668419184295,0,cooperative,0.05039,26.0,25.6,14976,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.02811
590dd08f71056cacv,22579.18814086914,14368.2236328125,5.87660744877078,4.832289693866346,0,cooperative,0.04996,18.7,19.0,13824,22464,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,23174.92834472656,15772.31201171875,5.749478490412982,4.885657058580136,0,cooperative,0.0491,10.3,10.6,15552,23040,Cooperative,EPSG:32631,True,,37.185448,unmatched,0.5727255,0.03918
590dd08f71056cacv,24520.649291992188,17764.05694580078,5.568993708270608,5.006509227850961,0,cooperative,0.04804,26.7,28.0,17280,24192,Cooperative,EPSG:32631,True,657141800.0,40.579193,other,0.427797,0.02577
590dd08f71056cacv,23924.25213623047,14570.173065185549,5.857937530877431,4.953671141733685,0,cooperative,0.04788,25.7,25.4,14400,23616,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,25345.377990722656,16787.398406982422,5.657029721495856,5.081240175918147,0,cooperative,0.04732,10.8,11.2,16704,24768,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,24709.08331298828,19106.17130279541,5.447597677391058,5.02310185570188,0,cooperative,0.0458,18.2,17.5,19008,24192,Cooperative,EPSG:32631,True,,24.346428,unmatched,0.933373,0.0003
590dd08f71056cacv,25104.22833251953,18857.778076171875,5.469933090819851,5.058826428784757,0,cooperative,0.04557,11.0,11.0,18432,24768,Cooperative,EPSG:32631,True,657166200.0,161.79774,other,0.012883,0.01212
590dd08f71056cacv,22751.26708984375,14491.336685180664,5.865424847166195,4.847790395374654,0,cooperative,0.04505,10.7,10.9,14400,22464,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.05239
590dd08f71056cacv,22479.712829589844,13805.240661621094,5.927540305806028,4.823474202314568,0,cooperative,0.04446,24.4,25.2,13248,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,22265.000732421875,14196.202941894531,5.892253622353377,4.803970828103642,0,cooperative,0.04438,25.0,26.0,13824,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,25283.11865234375,18186.875854492188,5.5305304190156175,5.075175535524125,0,cooperative,0.04408,21.0,21.1,17856,24768,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.0407
590dd08f71056cacv,20247.06544494629,12972.034301757812,6.003511579773683,4.622073706428705,0,cooperative,0.044,21.8,21.5,12672,20160,Cooperative,EPSG:32631,True,,28.453465,unmatched,0.7500505,0.00013
590dd08f71056cacv,22849.38259887696,13491.835311889648,5.955766136283494,4.856950515747074,0,cooperative,0.04382,24.2,24.4,13248,22464,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,14456.44905090332,7124.186706542969,6.533724261643541,4.10009247074029,0,cooperative,0.04379,23.2,23.6,6912,14400,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,24995.359115600582,16444.30047607422,5.688160326663782,5.049762155313336,0,cooperative,0.04345,23.0,22.5,16128,24768,Cooperative,EPSG:32631,True,,23.885155,unmatched,0.6873435,0.05799
590dd08f71056cacv,23436.477111816406,15565.431344032288,5.768104799310254,4.90932925946213,0,cooperative,0.0433,23.0,21.4,15552,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.02498
590dd08f71056cacv,23906.148986816406,14535.624729156494,5.8610667702867305,4.9520475834534805,0,cooperative,0.04324,29.6,29.3,14400,23616,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,25141.03057861328,19692.066596984863,5.394496968870859,5.0618900874332295,0,cooperative,0.04276,17.1,17.0,19584,24768,Cooperative,EPSG:32631,True,877967100.0,23.133024,fishing,0.916874,0.00014
590dd08f71056cacv,23230.0407409668,13769.568984985352,5.93053832882081,4.891239442410652,0,cooperative,0.04184,25.7,25.5,13248,23040,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.03701
590dd08f71056cacv,25384.69023895264,17778.20294189453,5.5674441060744,5.084469613108452,0,cooperative,0.04179,10.0,10.2,17280,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.01115
590dd08f71056cacv,14349.359924316406,7947.187347412109,6.459309022099516,4.090247669851531,0,cooperative,0.04155,27.4,27.0,7488,13824,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,25400.19655609131,17673.189880371094,5.576932779500159,5.085902264684878,0,cooperative,0.04124,20.5,19.1,17280,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.0147
590dd08f71056cacv,5622.989929199219,8668.277833938599,6.3951571691545785,3.3010797296683125,0,cooperative,0.04075,11.1,11.1,8640,5184,Cooperative,EPSG:32631,True,355088000.0,126.42243,other,0.021447,0.03003
590dd08f71056cacv,6544.475189208984,8900.50788116455,6.374094131121953,3.38438917925079,0,cooperative,0.03983,8.5,10.2,8640,6336,Cooperative,EPSG:32631,True,657148200.0,152.71333,other,0.012883,0.02405
590dd08f71056cacv,24334.26077270508,18410.795959472656,5.510579233909343,4.989494651423781,0,cooperative,0.03981,20.7,20.5,17856,24192,Cooperative,EPSG:32631,True,657145100.0,39.82449,other,0.5120325,0.00489
590dd08f71056cacv,23570.48571777344,13698.850708007812,5.936826253855051,4.922002910884023,0,cooperative,0.03965,25.0,25.6,13248,23040,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.05267
590dd08f71056cacv,21341.631591796875,14525.409553527832,5.862749635548634,4.72050043829592,0,cooperative,0.03939,20.7,20.2,14400,20736,Cooperative,EPSG:32631,True,,19.868002,unmatched,0.767942,7e-05
590dd08f71056cacv,23560.771850585938,15712.145568847656,5.7548021888783545,4.920504885400406,0,cooperative,0.03902,19.0,18.2,15552,23040,Cooperative,EPSG:32631,True,,37.185448,unmatched,0.5727255,0.03244
590dd08f71056cacv,25438.96476745605,18122.17916870117,5.536329899762148,5.089257276836659,0,cooperative,0.03883,21.4,21.3,17856,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.03012
590dd08f71056cacv,12001.650939941406,11766.294952392578,6.114275151429571,3.87737849567888,0,cooperative,0.03873,9.4,9.1,11520,11520,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,22116.082244873047,14123.587707519531,5.898862800084593,4.790545008657054,0,cooperative,0.03866,22.1,22.2,13824,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,23213.9169921875,15711.041030883787,5.755006638953429,4.8891948287438325,0,cooperative,0.03856,17.5,18.3,15552,23040,Cooperative,EPSG:32631,True,,37.185448,unmatched,0.5727255,0.04084
590dd08f71056cacv,22898.65545654297,13643.2236328125,5.942063306371978,4.8613540080990125,0,cooperative,0.03842,23.2,23.0,13248,22464,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.05739
590dd08f71056cacv,23257.46501159668,15495.089859008787,5.774518669239307,4.893190638357122,0,cooperative,0.03804,20.6,21.3,14976,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.02696
590dd08f71056cacv,23391.072631835938,15554.694902658464,5.769089259130458,4.90523377468329,0,cooperative,0.03733,12.1,5.4,15552,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.02496
590dd08f71056cacv,23568.088134765625,13729.742889404297,5.9340339759918574,4.921776735839951,0,cooperative,0.0373,21.7,21.3,13248,23040,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.05027
590dd08f71056cacv,25353.0340385437,17845.391723632812,5.56138003639708,5.08159189138906,0,cooperative,0.03728,18.1,18.1,17280,25344,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.01459
590dd08f71056cacv,23245.35955810547,15454.246704101562,5.778215112918621,4.8921100998294325,0,cooperative,0.03721,18.9,19.4,14976,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.02548
590dd08f71056cacv,23518.973358154297,15683.396865844728,5.757414140823105,4.916740500902378,0,cooperative,0.03697,20.6,20.3,15552,23040,Cooperative,EPSG:32631,True,,37.185448,unmatched,0.5727255,0.03456
590dd08f71056cacv,25074.902893066406,17688.699279785156,5.575633999301304,5.056545272715264,0,cooperative,0.03654,21.8,21.7,17280,24768,Cooperative,EPSG:32631,True,,39.43373,unmatched,0.321014,0.04018
590dd08f71056cacv,6817.080718994141,16104.8134765625,5.722368475170399,3.4085489011552115,0,cooperative,0.03598,8.0,8.2,15552,6336,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,24411.10772705078,15943.279998779297,5.7336419659131845,4.997188907258763,0,cooperative,0.03594,20.1,20.0,15552,24192,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,24888.583557128903,16345.033416748049,5.697168874599813,5.040157178696092,0,cooperative,0.03567,19.2,18.6,16128,24768,Cooperative,EPSG:32631,True,,23.885155,unmatched,0.6873435,0.05647
590dd08f71056cacv,22579.79125213623,13303.5791015625,5.972869114578956,4.832661647328572,0,cooperative,0.0354,27.1,16.6,12672,22464,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,10384.421875,6604.625823974609,6.5813906300205405,3.7318896223811233,0,cooperative,0.03525,27.9,29.2,6336,9792,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,14764.775421142578,7227.521911621094,6.524316533946734,4.127954687096825,0,cooperative,0.03523,28.0,27.6,6912,14400,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,22258.408752441406,14240.26644897461,5.8882713943971785,4.80336273910519,0,cooperative,0.03513,20.0,19.8,13824,21888,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,23028.249877929688,13645.78091430664,5.941792545761606,4.873055784005899,0,cooperative,0.03502,23.5,23.2,13248,22464,Cooperative,EPSG:32631,True,,25.409403,unmatched,0.20598,0.05184
590dd08f71056cacv,6667.885009765625,8837.603118896484,6.3797760451601455,3.395552334734477,0,cooperative,0.03488,9.7,9.4,8640,6336,Cooperative,EPSG:32631,True,538006445.0,160.28319,other,0.012883,0.02774
590dd08f71056cacv,11664.90008544922,11763.175765991213,6.114606114329416,3.846947475886045,0,cooperative,0.03463,8.8,8.9,11520,11520,Suspicious,EPSG:32631,False,,,,,
590dd08f71056cacv,23159.76901245117,15290.57064819336,5.7930395136844846,4.884432506977222,0,cooperative,0.03461,20.3,19.4,14976,23040,Cooperative,EPSG:32631,True,657801000.0,46.744976,other,0.234671,0.02856
